1000 47978
873 52 28
873 115 13
873 125 9
873 161 36
873 174 19
873 185 46
873 186 41
873 206 29
873 226 15
873 229 27
873 242 8
873 283 20
873 310 18
873 359 39
873 361 48
873 393 38
873 394 34
873 447 45
873 509 36
873 513 8
873 561 -1
873 589 37
873 608 35
873 614 50
873 644 31
873 661 41
873 704 47
873 717 11
873 725 4
873 762 10
873 767 26
873 810 17
873 811 11
873 921 -2
873 923 18
873 928 -2
873 935 33
873 941 4
873 985 29
873 986 14
874 3 15
874 40 24
874 57 37
874 67 20
874 71 33
874 76 36
874 92 17
874 123 16
874 165 29
874 170 26
874 197 50
874 202 27
874 206 23
874 226 35
874 246 39
874 247 50
874 278 27
874 345 15
874 363 7
874 403 46
874 414 10
874 420 50
874 433 19
874 476 44
874 487 19
874 499 15
874 538 27
874 548 49
874 565 46
874 596 36
874 635 31
874 697 25
874 732 22
874 745 0
874 761 6
874 769 33
874 827 41
874 838 46
874 853 5
874 857 48
874 883 47
874 894 0
874 915 35
874 916 50
874 936 27
874 937 -2
874 950 22
874 973 1
874 991 37
875 50 13
875 94 49
875 142 43
875 158 22
875 196 41
875 228 20
875 231 28
875 240 6
875 247 36
875 248 45
875 250 1
875 307 41
875 345 4
875 358 20
875 371 3
875 412 0
875 470 39
875 507 28
875 515 8
875 564 -2
875 576 48
875 603 35
875 612 28
875 669 42
875 699 8
875 716 20
875 739 10
875 745 24
875 779 20
875 806 3
875 817 27
875 838 6
875 880 21
875 923 47
875 929 49
875 977 5
875 982 26
876 6 24
876 13 45
876 21 25
876 50 45
876 60 7
876 161 32
876 183 39
876 255 46
876 293 43
876 340 47
876 377 12
876 397 11
876 438 39
876 446 35
876 447 15
876 465 40
876 530 11
876 548 12
876 572 27
876 577 33
876 594 23
876 596 35
876 605 33
876 655 33
876 657 14
876 683 16
876 692 15
876 694 50
876 714 13
876 716 27
876 769 30
876 836 24
876 843 22
876 855 35
876 877 45
876 879 20
876 923 11
876 965 37
876 967 50
876 989 36
876 995 20
877 35 40
877 36 21
877 52 30
877 120 21
877 192 44
877 218 33
877 246 5
877 251 46
877 262 7
877 269 16
877 294 26
877 296 50
877 326 14
877 338 40
877 382 30
877 383 47
877 423 21
877 428 8
877 462 46
877 476 27
877 489 47
877 496 9
877 497 16
877 498 9
877 571 40
877 579 16
877 591 19
877 644 48
877 648 18
877 666 46
877 733 4
877 786 29
877 799 7
877 801 8
877 805 14
877 842 3
877 858 9
877 875 32
877 879 36
877 889 23
877 905 47
877 912 34
877 964 -2
877 985 3
878 18 48
878 31 45
878 53 23
878 57 37
878 112 42
878 128 39
878 173 37
878 182 10
878 185 48
878 203 28
878 206 3
878 219 38
878 242 44
878 286 30
878 291 6
878 307 44
878 361 14
878 384 50
878 418 34
878 438 33
878 439 43
878 456 38
878 470 44
878 471 26
878 528 16
878 596 18
878 619 42
878 635 37
878 656 42
878 660 35
878 763 9
878 897 25
878 900 7
878 950 1
878 990 18
879 3 48
879 12 7
879 40 4
879 42 49
879 67 17
879 151 5
879 170 29
879 171 32
879 203 46
879 215 13
879 276 15
879 320 26
879 324 1
879 358 49
879 360 21
879 370 17
879 415 28
879 425 36
879 457 34
879 459 4
879 505 3
879 517 36
879 529 13
879 545 49
879 588 30
879 601 43
879 605 12
879 656 34
879 674 18
879 686 40
879 692 21
879 695 14
879 700 25
879 711 34
879 777 27
879 783 45
879 787 37
879 797 43
879 849 8
879 858 20
879 864 34
879 877 47
879 880 49
879 905 -2
879 915 16
879 916 17
879 978 28
879 988 1
879 1000 -1
880 56 47
880 70 9
880 83 37
880 93 37
880 121 47
880 208 12
880 209 14
880 210 50
880 212 50
880 222 16
880 227 44
880 231 34
880 267 21
880 294 10
880 301 45
880 393 4
880 427 13
880 439 16
880 443 41
880 466 18
880 472 40
880 473 16
880 478 23
880 500 24
880 511 22
880 569 26
880 585 25
880 594 14
880 606 34
880 611 23
880 626 21
880 655 9
880 681 4
880 686 12
880 728 19
880 764 40
880 772 31
880 774 18
880 775 47
880 782 46
880 792 35
880 799 11
880 803 32
880 805 42
880 827 22
880 843 37
880 856 13
880 865 46
880 876 46
880 877 41
880 929 39
880 950 17
880 977 0
880 989 11
881 6 33
881 7 17
881 40 35
881 56 24
881 68 25
881 71 9
881 81 14
881 96 21
881 107 21
881 108 34
881 181 14
881 205 7
881 238 42
881 251 28
881 272 49
881 305 32
881 341 26
881 362 23
881 390 49
881 408 45
881 421 30
881 471 15
881 508 36
881 519 29
881 532 11
881 595 14
881 629 13
881 643 28
881 659 33
881 662 40
881 686 3
881 715 0
881 743 26
881 781 44
881 844 22
881 859 48
881 875 20
881 893 45
881 937 35
881 950 12
882 31 24
882 36 8
882 53 20
882 80 27
882 96 44
882 100 48
882 114 40
882 124 36
882 150 16
882 154 30
882 182 39
882 208 10
882 295 23
882 332 41
882 333 17
882 356 50
882 404 40
882 415 24
882 425 30
882 449 43
882 450 12
882 469 40
882 470 21
882 499 33
882 554 25
882 563 9
882 577 26
882 614 23
882 627 34
882 644 48
882 703 27
882 743 20
882 767 49
882 783 18
882 876 9
882 884 27
882 889 5
882 900 36
882 920 12
882 929 39
882 944 28
882 979 41
882 981 49
882 988 30
882 990 49
883 3 47
883 73 19
883 78 40
883 96 50
883 286 11
883 295 35
883 325 30
883 326 13
883 364 32
883 412 31
883 418 13
883 423 31
883 436 27
883 443 31
883 448 37
883 489 33
883 506 28
883 523 17
883 524 20
883 546 17
883 559 17
883 578 19
883 591 8
883 601 30
883 608 50
883 613 38
883 692 46
883 721 40
883 744 8
883 779 11
883 819 43
883 905 -2
883 913 34
883 918 25
883 931 22
883 952 23
883 964 30
883 967 4
883 973 28
884 20 30
884 32 24
884 63 9
884 71 16
884 106 11
884 122 28
884 124 25
884 125 37
884 130 50
884 136 34
884 159 19
884 199 30
884 217 48
884 224 49
884 253 39
884 261 25
884 289 35
884 351 41
884 382 6
884 385 43
884 405 48
884 423 33
884 426 46
884 457 50
884 486 40
884 520 12
884 575 50
884 589 8
884 596 35
884 630 26
884 659 5
884 667 34
884 673 42
884 675 24
884 677 15
884 730 31
884 755 34
884 803 13
884 852 6
884 866 46
884 908 1
884 925 18
884 998 11
885 73 28
885 75 20
885 136 20
885 139 17
885 145 24
885 146 44
885 148 43
885 151 30
885 171 9
885 173 10
885 189 47
885 246 25
885 265 43
885 278 43
885 307 40
885 314 6
885 334 25
885 357 42
885 444 13
885 446 23
885 456 43
885 472 20
885 507 -1
885 524 -1
885 540 25
885 541 40
885 582 38
885 586 5
885 588 5
885 600 22
885 602 48
885 670 20
885 675 31
885 687 23
885 742 33
885 793 40
885 817 17
885 849 11
885 982 39
885 996 6
886 30 29
886 33 32
886 39 27
886 47 40
886 50 7
886 73 44
886 85 35
886 98 37
886 106 4
886 122 41
886 161 20
886 162 10
886 197 45
886 208 40
886 224 29
886 255 15
886 302 32
886 317 11
886 362 44
886 364 42
886 370 41
886 379 22
886 382 13
886 391 18
886 416 25
886 428 29
886 440 18
886 485 39
886 506 41
886 564 27
886 569 31
886 634 40
886 675 13
886 688 33
886 742 18
886 755 44
886 764 21
886 776 12
886 799 49
886 814 35
886 826 31
886 843 7
886 873 8
886 895 -2
886 975 15
886 977 29
886 983 7
886 992 26
887 49 13
887 61 31
887 66 24
887 74 35
887 84 43
887 92 49
887 108 20
887 110 14
887 183 35
887 311 41
887 342 17
887 343 15
887 345 19
887 376 46
887 379 7
887 403 16
887 486 49
887 494 50
887 535 25
887 546 15
887 562 9
887 563 19
887 565 9
887 635 -2
887 729 35
887 772 48
887 795 45
887 796 50
887 797 11
887 854 46
887 907 31
887 917 43
887 918 7
887 933 6
887 990 47
888 18 50
888 19 9
888 28 43
888 53 19
888 114 42
888 150 36
888 209 19
888 212 9
888 219 22
888 225 30
888 254 47
888 257 41
888 258 17
888 260 35
888 262 9
888 291 35
888 294 33
888 325 45
888 329 48
888 363 43
888 370 46
888 377 3
888 400 19
888 411 37
888 416 10
888 443 41
888 466 46
888 489 28
888 506 15
888 554 43
888 556 50
888 593 14
888 611 35
888 637 49
888 643 9
888 659 15
888 711 3
888 760 47
888 763 8
888 764 32
888 779 29
888 784 17
888 787 2
888 807 32
888 819 10
888 821 6
888 828 13
888 843 35
888 868 45
888 963 31
888 992 15
889 36 26
889 55 40
889 74 46
889 80 20
889 90 40
889 99 37
889 109 47
889 145 50
889 183 9
889 246 46
889 255 25
889 268 20
889 280 39
889 303 44
889 307 42
889 341 31
889 358 50
889 390 24
889 422 13
889 466 10
889 468 24
889 522 38
889 545 47
889 565 5
889 644 8
889 675 35
889 681 46
889 682 9
889 696 32
889 716 0
889 721 44
889 747 9
889 796 18
889 809 10
889 811 39
889 840 3
889 842 30
889 861 34
889 898 35
889 901 40
889 907 50
889 922 46
889 947 41
889 979 22
889 991 40
889 995 37
890 38 47
890 100 24
890 136 42
890 159 21
890 183 31
890 231 15
890 259 44
890 274 40
890 356 13
890 392 36
890 409 10
890 414 13
890 421 34
890 448 22
890 460 35
890 462 31
890 471 29
890 498 46
890 537 19
890 574 21
890 598 44
890 606 46
890 609 26
890 672 32
890 687 48
890 698 14
890 737 47
890 748 38
890 783 29
890 798 13
890 805 25
890 824 45
890 827 38
890 882 16
890 925 32
890 969 10
891 101 42
891 137 8
891 167 40
891 189 39
891 217 14
891 235 50
891 236 29
891 342 20
891 351 21
891 360 11
891 362 30
891 363 13
891 380 35
891 387 30
891 405 14
891 435 26
891 466 17
891 502 12
891 506 25
891 516 1
891 546 24
891 552 18
891 569 8
891 600 26
891 603 18
891 618 31
891 628 33
891 643 26
891 648 10
891 716 17
891 749 27
891 756 15
891 774 35
891 793 46
891 798 37
891 802 45
891 823 4
891 835 21
891 846 18
891 870 1
891 877 39
891 961 49
891 985 47
891 987 31
892 76 17
892 87 26
892 174 33
892 189 27
892 238 12
892 265 12
892 311 30
892 320 11
892 356 26
892 447 24
892 454 11
892 492 35
892 495 25
892 522 50
892 549 10
892 595 47
892 601 23
892 606 34
892 635 48
892 639 39
892 659 16
892 668 27
892 674 1
892 694 9
892 728 41
892 750 8
892 768 19
892 779 33
892 802 32
892 811 7
892 851 24
892 868 34
892 874 9
892 898 -2
892 919 16
892 928 17
892 941 17
892 967 35
893 19 32
893 53 28
893 59 25
893 62 30
893 120 36
893 135 8
893 171 10
893 183 12
893 300 49
893 323 20
893 355 47
893 381 18
893 414 21
893 416 47
893 447 36
893 475 24
893 486 42
893 566 32
893 598 26
893 625 45
893 629 42
893 634 17
893 645 13
893 650 19
893 659 41
893 674 42
893 695 43
893 705 22
893 739 23
893 799 39
893 802 29
893 841 31
893 857 25
893 875 24
893 881 49
893 896 30
893 959 2
893 962 39
893 969 27
893 987 44
894 21 28
894 42 41
894 56 21
894 58 50
894 93 29
894 97 45
894 112 35
894 167 39
894 175 11
894 201 30
894 213 19
894 220 19
894 231 13
894 237 41
894 294 32
894 295 49
894 298 18
894 323 43
894 375 35
894 382 40
894 412 36
894 414 50
894 418 39
894 421 22
894 431 12
894 434 28
894 436 35
894 469 20
894 478 14
894 487 30
894 489 42
894 555 43
894 561 7
894 608 16
894 628 50
894 655 38
894 668 48
894 683 37
894 687 20
894 720 42
894 729 14
894 734 36
894 738 11
894 743 49
894 758 5
894 762 33
894 788 34
894 800 6
894 806 8
894 829 21
894 925 4
894 959 13
894 979 39
894 985 46
894 992 39
895 15 15
895 22 27
895 32 40
895 52 14
895 57 37
895 84 29
895 135 45
895 139 23
895 168 45
895 181 17
895 182 15
895 194 49
895 216 21
895 304 12
895 328 20
895 380 13
895 395 14
895 401 19
895 423 29
895 447 25
895 472 43
895 529 23
895 550 32
895 603 9
895 657 14
895 711 13
895 729 36
895 770 14
895 786 22
895 812 29
895 818 13
895 839 18
895 842 7
895 844 46
895 849 34
895 850 34
895 851 23
895 855 39
895 861 7
895 904 -1
895 927 36
895 932 42
895 933 41
895 944 3
895 945 23
895 956 22
895 987 38
896 11 20
896 23 31
896 71 45
896 77 4
896 81 38
896 112 10
896 127 43
896 169 5
896 187 5
896 205 43
896 217 39
896 235 10
896 253 9
896 287 29
896 308 46
896 316 24
896 332 29
896 387 2
896 404 35
896 410 14
896 411 30
896 462 32
896 468 41
896 484 4
896 491 19
896 505 6
896 521 19
896 533 41
896 561 34
896 572 34
896 603 42
896 611 29
896 622 4
896 623 37
896 627 30
896 630 34
896 641 16
896 647 35
896 653 48
896 657 37
896 662 49
896 686 37
896 717 46
896 737 12
896 833 43
896 854 24
896 855 1
896 861 37
896 876 15
896 883 43
896 884 37
896 895 29
896 899 11
896 901 0
896 906 35
896 908 29
896 940 7
896 944 37
896 950 33
896 960 35
896 982 41
896 984 47
897 1 43
897 5 17
897 60 11
897 81 20
897 98 10
897 102 37
897 124 45
897 162 30
897 207 9
897 209 46
897 217 48
897 284 18
897 315 34
897 321 44
897 329 9
897 332 19
897 364 16
897 378 6
897 395 5
897 411 48
897 451 41
897 461 23
897 485 14
897 487 5
897 506 30
897 546 42
897 552 36
897 579 38
897 598 38
897 602 1
897 641 34
897 642 26
897 670 20
897 729 43
897 765 46
897 777 17
897 792 32
897 817 31
897 835 33
897 881 42
897 892 49
897 908 40
897 918 -1
897 961 2
898 10 21
898 15 34
898 42 10
898 62 50
898 66 20
898 74 49
898 148 46
898 189 47
898 228 46
898 294 50
898 295 47
898 296 20
898 307 48
898 310 45
898 312 44
898 326 35
898 343 38
898 362 18
898 383 43
898 385 16
898 411 11
898 421 11
898 437 39
898 459 21
898 473 33
898 591 39
898 635 15
898 637 15
898 733 9
898 829 18
898 838 49
898 922 20
898 943 37
898 960 30
898 964 47
898 990 16
899 33 36
899 75 15
899 89 44
899 128 50
899 146 33
899 170 22
899 186 27
899 188 25
899 242 43
899 246 6
899 285 13
899 306 49
899 364 34
899 367 25
899 378 6
899 379 15
899 394 20
899 399 31
899 405 31
899 428 43
899 436 41
899 494 34
899 532 12
899 533 13
899 538 35
899 577 15
899 611 10
899 614 32
899 635 48
899 654 23
899 660 14
899 665 36
899 704 5
899 722 10
899 741 47
899 795 4
899 796 3
899 939 22
899 960 12
900 107 38
900 109 46
900 122 32
900 148 14
900 247 29
900 249 48
900 306 37
900 330 45
900 339 10
900 341 25
900 381 18
900 436 21
900 443 39
900 464 10
900 555 7
900 577 34
900 589 34
900 632 40
900 672 5
900 675 33
900 765 39
900 827 46
900 838 7
900 860 49
900 870 25
900 882 8
900 890 29
900 938 34
900 940 41
900 941 35
900 977 7
900 997 29
901 8 37
901 27 22
901 50 3
901 56 3
901 74 27
901 132 36
901 160 41
901 162 50
901 164 5
901 205 41
901 224 37
901 230 49
901 258 4
901 270 50
901 289 49
901 299 8
901 376 27
901 399 43
901 423 0
901 446 44
901 477 45
901 484 7
901 507 33
901 565 6
901 580 22
901 605 29
901 612 31
901 666 19
901 673 19
901 734 15
901 745 25
901 755 -2
901 757 22
901 792 30
901 798 19
901 806 41
901 825 34
901 860 48
901 862 28
901 865 24
901 875 37
901 879 40
901 895 22
901 899 35
901 903 31
901 930 30
901 934 8
901 996 -1
902 27 25
902 55 23
902 109 49
902 112 8
902 189 33
902 225 36
902 243 14
902 263 12
902 269 8
902 303 27
902 311 32
902 343 4
902 447 26
902 456 2
902 459 0
902 464 35
902 482 39
902 524 3
902 532 40
902 553 11
902 595 24
902 639 13
902 649 42
902 652 37
902 692 44
902 702 7
902 709 23
902 737 7
902 754 43
902 841 37
902 860 18
902 898 24
902 914 27
902 918 -1
902 925 21
902 952 25
902 977 4
902 987 18
903 3 43
903 8 37
903 12 32
903 47 39
903 54 31
903 72 9
903 76 23
903 100 42
903 111 8
903 118 8
903 123 15
903 136 45
903 179 45
903 180 29
903 184 47
903 198 30
903 200 20
903 201 34
903 203 9
903 231 15
903 242 16
903 251 31
903 259 45
903 325 31
903 379 17
903 391 23
903 408 28
903 420 22
903 429 15
903 452 32
903 458 42
903 462 45
903 484 12
903 506 7
903 515 15
903 520 20
903 544 44
903 596 20
903 608 45
903 615 12
903 623 25
903 645 35
903 710 16
903 750 32
903 762 34
903 765 22
903 772 34
903 785 28
903 861 6
903 865 25
903 883 15
903 893 28
903 910 40
903 925 4
903 942 -2
903 953 22
904 2 33
904 5 47
904 11 42
904 51 22
904 72 29
904 118 25
904 142 27
904 149 40
904 160 31
904 201 36
904 236 50
904 259 28
904 348 39
904 386 20
904 409 14
904 436 32
904 447 28
904 448 34
904 460 13
904 466 43
904 474 39
904 504 34
904 521 15
904 550 31
904 654 47
904 676 42
904 700 12
904 720 17
904 728 20
904 809 18
904 844 10
904 852 20
904 882 37
904 899 7
904 924 26
904 942 43
904 943 22
904 948 35
904 960 10
904 974 42
904 989 20
905 2 44
905 14 49
905 55 13
905 56 30
905 68 15
905 129 39
905 135 35
905 142 26
905 212 27
905 222 13
905 232 21
905 256 20
905 257 27
905 279 31
905 303 46
905 307 22
905 317 28
905 321 15
905 330 26
905 333 37
905 335 45
905 340 13
905 369 31
905 387 16
905 413 9
905 436 43
905 492 40
905 496 18
905 518 28
905 535 33
905 561 50
905 620 15
905 626 34
905 686 8
905 693 40
905 732 12
905 779 22
905 796 22
905 808 46
905 837 11
905 853 16
905 880 24
905 908 35
905 981 40
905 983 7
905 996 48
906 9 31
906 37 16
906 48 25
906 62 10
906 160 30
906 173 41
906 194 29
906 214 29
906 244 13
906 273 40
906 317 24
906 360 48
906 371 26
906 382 39
906 387 20
906 409 43
906 428 30
906 443 40
906 447 18
906 473 20
906 509 10
906 559 19
906 590 18
906 640 36
906 646 2
906 667 20
906 771 6
906 780 27
906 797 44
906 811 17
906 828 10
906 833 6
906 846 42
906 859 34
906 862 11
906 895 48
906 980 29
906 982 27
906 983 42
907 3 21
907 18 20
907 32 31
907 39 25
907 60 41
907 63 35
907 129 11
907 131 46
907 135 9
907 179 13
907 187 11
907 207 2
907 221 9
907 268 8
907 289 49
907 306 46
907 307 14
907 382 7
907 385 18
907 407 34
907 424 5
907 435 19
907 443 38
907 444 36
907 446 30
907 471 35
907 473 7
907 496 23
907 514 23
907 530 33
907 538 30
907 545 10
907 549 22
907 557 26
907 587 41
907 610 50
907 670 24
907 682 41
907 694 33
907 695 33
907 731 10
907 733 41
907 735 45
907 758 2
907 771 41
907 806 3
907 835 31
907 838 44
907 854 15
907 885 24
907 898 19
907 922 43
907 925 5
907 932 46
907 934 41
907 973 10
907 980 31
907 982 47
908 33 45
908 79 41
908 127 50
908 168 38
908 180 34
908 192 17
908 213 48
908 232 16
908 235 23
908 237 16
908 459 38
908 486 30
908 489 21
908 510 15
908 527 32
908 555 23
908 602 24
908 620 27
908 704 39
908 714 29
908 721 48
908 737 33
908 777 29
908 815 49
908 825 11
908 850 46
908 867 42
908 913 45
908 916 45
908 921 0
908 926 29
909 7 46
909 120 16
909 150 31
909 184 26
909 207 34
909 218 8
909 226 9
909 264 25
909 277 9
909 305 43
909 308 24
909 312 45
909 331 5
909 336 13
909 366 27
909 432 11
909 453 12
909 475 21
909 493 34
909 534 28
909 546 30
909 568 47
909 578 38
909 602 7
909 603 15
909 620 5
909 632 31
909 664 23
909 665 42
909 668 18
909 691 17
909 694 6
909 697 47
909 704 28
909 767 31
909 811 22
909 833 45
909 841 16
909 879 45
909 896 21
909 898 32
909 943 50
909 976 25
909 995 16
910 21 8
910 31 40
910 42 3
910 83 24
910 163 32
910 169 36
910 195 44
910 196 25
910 215 30
910 216 17
910 255 28
910 295 19
910 297 24
910 300 27
910 309 8
910 318 9
910 333 45
910 338 14
910 350 38
910 356 12
910 376 16
910 432 7
910 445 29
910 446 30
910 464 27
910 500 2
910 516 42
910 520 36
910 540 45
910 603 17
910 609 47
910 620 48
910 644 50
910 663 24
910 682 37
910 697 19
910 728 11
910 756 9
910 768 20
910 778 18
910 783 6
910 798 32
910 808 2
910 872 22
910 889 40
910 939 17
910 950 30
910 964 33
910 966 15
910 978 45
910 982 1
911 24 22
911 38 36
911 53 42
911 69 3
911 91 29
911 111 15
911 113 48
911 142 50
911 160 17
911 176 28
911 239 27
911 247 20
911 250 42
911 254 46
911 257 28
911 268 45
911 311 50
911 328 6
911 347 11
911 367 45
911 379 7
911 392 34
911 406 37
911 414 28
911 416 46
911 467 1
911 469 34
911 484 2
911 488 24
911 548 13
911 588 37
911 589 8
911 596 27
911 603 28
911 613 22
911 630 39
911 667 19
911 697 22
911 706 40
911 759 21
911 760 0
911 802 18
911 892 3
911 894 34
911 895 35
911 902 44
911 906 2
911 920 25
911 923 50
911 933 45
911 947 11
911 967 0
911 974 25
911 983 40
911 995 5
911 998 0
912 36 44
912 42 34
912 48 36
912 79 20
912 84 8
912 146 30
912 173 14
912 205 5
912 281 24
912 307 49
912 324 44
912 332 11
912 359 16
912 396 10
912 440 13
912 446 26
912 453 23
912 455 12
912 461 29
912 467 39
912 470 47
912 511 42
912 529 2
912 537 21
912 581 18
912 599 49
912 631 35
912 635 4
912 658 49
912 659 27
912 675 24
912 683 26
912 699 43
912 726 28
912 754 32
912 816 17
912 822 -1
912 825 9
912 843 41
912 846 36
912 854 3
912 867 13
912 877 4
912 880 14
912 886 9
912 888 39
912 892 2
912 898 29
912 902 13
912 945 -2
912 967 34
912 981 32
913 11 36
913 46 11
913 54 11
913 76 8
913 106 27
913 121 36
913 122 48
913 125 50
913 129 43
913 158 30
913 175 16
913 181 7
913 200 36
913 206 28
913 240 20
913 300 17
913 318 35
913 335 45
913 366 9
913 369 39
913 377 50
913 380 35
913 384 41
913 406 15
913 469 39
913 479 34
913 486 8
913 555 27
913 609 45
913 622 22
913 625 -2
913 655 14
913 684 0
913 724 4
913 748 32
913 766 49
913 773 8
913 785 32
913 795 42
913 801 42
913 817 19
913 840 35
913 848 49
913 855 10
913 876 26
913 883 46
913 929 30
913 939 25
913 945 40
913 961 48
913 968 11
913 975 4
913 995 44
914 3 27
914 12 18
914 26 37
914 95 16
914 131 18
914 161 26
914 193 9
914 235 38
914 269 11
914 273 21
914 282 20
914 314 30
914 317 5
914 335 2
914 337 48
914 340 38
914 346 14
914 348 2
914 379 30
914 385 16
914 394 40
914 408 50
914 430 4
914 436 30
914 479 10
914 482 13
914 485 16
914 503 50
914 517 30
914 549 18
914 593 28
